id,Date,Text,Count,Hashtags
1627193810202636288,2023-02-19,"ENHORABUENA A LA PLATAFORMA CIUDADANA BIERZOYA por su trabajo a favor de la central de Compostilla II, León. La carta  no tiene desperdicio porque dice que ya se ha elaborado un informe donde se reconoce el valor de las centrales térmicas como patrimonio industrial,... ",2,0
1627193785535848448,2023-02-19," NOTICIÓN  en defensa de Compostilla II, informa con la carta del ministro de cultura  que se ha creado una comisión de trabajo en el Plan Nacional de Patrimonio Industrial para la salvaguarda de las centrales térmicas. Llega tarde para Andorra ",3,0
1626991078783037444,2023-02-18, Desde Teruel Existe y Compañia; desde hace unos días es monotema.   El patrimonio industrial de España es; mucho más que una chimenea... Que era fea como ella sola.   Suerte en la defensa del patrimonio industrial.,0,0
1626970068197298177,2023-02-18," 1. En esta cuenta no se ha hablado de aerogeneradores, sólo de patrimonio industrial 2. El patrimonio no va de embellecer ni afear sino de otros valores  3. No sea cansino por favor",0,0
1626969423985745921,2023-02-18,IU reclama un consorcio que gestione el patrimonio industrial de las cuencas ,2,0
1626939717592793089,2023-02-18," Lo de siempre, primero derribo y luego lamentamos, cuando se cuidará el patrimonio industrial en este país",0,0
1626905389680795649,2023-02-18,"   en 25s  destruye la 3a torre  alta del país, con 343 metros de altura, la chimenea de la Central de Andorra ha desaparecido del horizonte.    Esta es SU TRANSICIÓN JUSTA,   dinamitando el patrimonio industrial y el icono de la  ",0,Endesa
1626899802427465729,2023-02-18,Descubre La extraña belleza de lo cotidiano  hasta el 5 de marzo en la Sala de Exposiciones del Edificio Histórico. La Universidad de Oviedo rescata del olvido el patrimonio industrial de Asturias de la mano de la pintora avilesina Pilar Prado.     ,1,0
1626880984728629248,2023-02-18, Se lamentan de la demolición de la chimenea y su perdida como patrimonio industrial.,0,0
1626868194383216640,2023-02-18," Te animo a que como periodista te informes. Siendo yo muy lejano a Teruel Existe, lo que pedíamos, cerrada ya hace años, es que se conservara la torre como patrimonio industrial. Y como símbolo de un territorio.",0,0
1626855485822443521,2023-02-18,"Alumnos de CFGM Guía en el Medio Natural y de Tiempo Libre del IES Lope de Vega de Fuente Obejuna (Córdoba), diseñan la ruta de senderismo  Las Salinas  para poner en valor el Patrimonio Industrial, Agrícola y Ganadero     ",4,0
1626850081344262145,2023-02-18," Teruel Existe y la sinrazón del derribo de la central térmica de Andorra, un patrimonio industrial de futuro esquilmado a la comarca de las Cuencas Mineras, Teruel               ",10,0
1626738954836770816,2023-02-18," Patrimonio industrial, ferroviario, arqueológico, histórico Bienes que hemos construido y pagado entre todxs.   Somos el pueblo de la autodestrucción. No sé qué anida en nuestras cabezas mandantes, o en sus almas (si las tienen)",1,0
1626710683902525441,2023-02-17,  Aprecias el patrimonio industrial mientras lloras porque van a  industrializar  la provincia con aerogeneradores. Lo vuestro es flipante.,0,0
1626684220847411203,2023-02-17," Una lástima que no se proteja el patrimonio industrial español para el futuro, aunque solo sea histórico",0,0
1626665390196547584,2023-02-17," Me suena que la gente de protección del patrimonio industrial estaba muy enfadada con la demolición y que creían que debería haber sido conservada. Sin uso, claro",0,0
1626649071736786979,2023-02-17, Los medios nacionales se hacen eco de la demolición de  de la que reconocen que es:  la EIFFEL DEL CARBÓN  la ICÓNICA CHIMENEA de   SÍMBOLO DE LA ETAPA INDUSTRIAL de la provincia   DINAMITAN NUESTRO PATRIMONIO INDUSTRIAL Y LAS INSTITUCIONES NO HACEN NADA   ,2,Andorra
1626636288286654467,2023-02-17," 12   | Con Industriosos   Semillero de investigación de la Casa Museo Alfonso López Pumarejo sobre patrimonio industrial hondano, el   ganó el 12  Premio.   En qué consiste   Te lo contamos        ",0,PremioIbermuseosDeEducación
1626624876969590799,2023-02-17,hemos recibido contestacion  por parte del ministerio de cultura y deporte en relaccion a la preservacion de el patrimonio industrial de las centrales termicas ,8,0
1626622273435074573,2023-02-17," Tristeza absoluta también en León, ante la destrucción de nuestro patrimonio industrial.     ",0,"Anllares, LaRobla, Compostilla"
1626612442875760640,2023-02-17," | Un plan turístico con el   industrial minero como  Fondo audiovisual , materiales informativos   y campañas publicitarias.   ",0,"Asturias, patrimonio, protagonistas"
1626612438463557632,2023-02-17,Las cámaras de  capturaron el momento del desplome que desde  valoran como  una pérdida importantísima  del patrimonio industrial de Aragón. Han pedido la dimisión de la directora de Patrimonio y del consejero de Cultura  ,1,0
1626604654770397187,2023-02-17," Nuestro sincero agradecimiento a la profesora Dra. Pilar Biel,   experta en patrimonio industrial que redactó el Informe presentado por  en su solicitud de protección para CT de Andorra, primavera del 2020, y también a la Plataforma en Defensa... ",11,0
1626596329064480769,2023-02-17,El patrimonio industrial minero tendrá su propia marca turística ,0,0
1626586604923129856,2023-02-17,   A ver...voy entendiendo  . La cosa es que hay turismo que viene para ver la Torre. Nadie pone un duro para mantenerla peeeero surge un proyecto de reindustrialización y la queja es que se tira patrimonio industrial que no crea ningún empleo. Del nuevo proyecto nadie habla.,0,0
1626581831876501505,2023-02-17,"Por no decir que es una gran perdida para el patrimonio industrial. Pero,  A quien le importa eso ",0,0
1626564127924649985,2023-02-17,Luego a eso lo llamamos patrimonio industrial.,0,0
1626555853636612098,2023-02-17," En la charla de la AA.VV. de S. Antonio. Diana Sánchez, experta en Patrimonio Industrial nos contó que en las naves de Guatla trabajaban mujeres haciendo sacos en la República y la dueña, también era una mujer. ese valor, aparte del industrial, también es importante  ",10,0
1626537603162902528,2023-02-17, Uno de los ejemplos de  y gestión de patrimonio industrial que os comenté ayer   ,2,reuso
1626531143200739328,2023-02-17,Imagen dolorosa para todos los que amamos el   ,3,"PatrimonioIndustrial, destrucciondePatrimonio"
1626526601943851009,2023-02-17, Te lo crees todo. Años de lucha y más despoblación. Ya veremos en que acaba todo. Puestos a elegir como patrimonio industrial me quedo con la chimenea ante que con un molino. Se tenía que conservar.,0,0
1626502944831971328,2023-02-17,El estudio del Patrimonio Industrial en UNED Cantabria  ,1,0
1626498885425278977,2023-02-17,"  No dudes en visitar el espectacular pueblo de  Conserva gran parte del patrimonio industrial del siglo XX, que atesora una riqueza natural y un espacio natural de incomparable belleza.    Te lo vas a perder           ",0,"Serón, valledelalmanzora, turismo"
1626498048732823552,2023-02-17," Así DINAMITA  la 3  torre más alta del país, la chimenea de  SU TRANSICIÓN JUSTA, destruyen el patrimonio industrial, icono de la historia minera   podía haberla protegido, es cómplice  DIMISIONES INDIGNACIÓN COLONIALISMO EXPOLIO ",7,Andorra
1626496374916149249,2023-02-17, Dentro de 200 años el aerogenerador también será patrimonio industrial  ,0,0
1626493312222867457,2023-02-17,Espero que no.. de destruir  Existen opciones de  y  el derribo no debería ser una opció,1,"bastaya, PatrimonioIndustrial, reuso, revalorización"
1626489365147836417,2023-02-17,"Ayer estuve en el barrio de San Antonio  junto a César  hablando sobre    para proteger y salvar   Gracias  por vuestra invitación, fue un placer estar allí ",5,"Valencia, patrimonioindustrial, reuso, denunciacivil, patrimonio"
1626457553491095554,2023-02-17,Fin de la  de 343 m de la central de  tenía más de 6 veces la altura de la torre de  referente de paisaje y pasado industrial  El cambio energético podría ser conservando elementos significados con otro uso  Vídeo     ,0,"chimenea, Andorra, Utebo, patrimonioindustrial, carbón"
1626377906518736896,2023-02-17," Es patrimonio industrial, lo suyo hubiera sido respetarla y aprovecharla para un nuevo uso. Si la derriban esa posibilidad se pierde, mucha gente de la zona percibe cierto espíritu colonialista en estas empresas.",0,0
1626376397139722245,2023-02-17,"  No, llorando porque esa chimenea era un símbolo de 100 años de historia de Teruel. En su día se cerró y ahora se pedía su conservación como patrimonio industrial como se está haciendo en otros lugares. Pd: si estuviese en un casco urbano sería bic y no se habría podido derribar.",0,0
1626374233679863809,2023-02-17," Te estas equivocando y mucho. Esa gente no se opone a los aeros, se opone a que se invada un territorio, se obvien zonas protegidas y se eliminen declaraciones de impacto ambiental. Además, ahí se están manifestando en contra de el derribo del patrimonio industrial.",0,0
1626352198807322626,2023-02-16,"  No, algunos defendemos que se mantenga el patrimonio industrial sin oponernos a las energías renovables siempre que se implementen de manera racional.",0,0
1626344031151181825,2023-02-16,  Es que el carbón contamina. Y mucho más los lignitos para los que se diseñó esa central. Marcha atrás ya no había incluso antes de dinamitar los grupos. Lo que no quita que se conservase como patrimonio industrial. Es lo que van a hacer los gallegos con la gemela de As Pontes,0,0
1626332677669371904,2023-02-16,SÍMBOLO DEL PATRIMONIO INDUSTRIAL DE ESPAÑA Endesa utilizará más de 260 kilos de explosivo para derribar la chimenea de la central térmica de Andorra (Teruel) ,1,0
1626330359842365441,2023-02-16,"   La lluvia ácida la sufría más Castellón que Teruel. Pero de lo que se habla no es de mantener productiva la central, sino de no haber dinamitado lo que podría haber sido patrimonio industrial una vez parada la producción.",0,0
1626330112059662336,2023-02-16,"    Dar las Gracias a Diana  Patrimonio Industrial increíble profesional hoy nos ha dado una magnífica Charla sobre las naves del Guatla interesante , divertida y muy instructiva.  Mil gracias.",2,0
1626329237257916416,2023-02-16,  Ni cuatro: somos tres. Y esperamos que tengas la suerte de llegar a serlo tú también con una pensión adecuada. Además reivindicamos la conservación del patrimonio industrial. No que la central siguiese contaminando,0,0
1626328489652518919,2023-02-16,"Una cagada histórica. Esa chimenea era patrimonio industrial de   Eso sí, a nivel gráfico la foto es preciosa.",0,"Andorra, Teruel"
1626324760320741380,2023-02-16," Hombre, la chimenea de Andorra ya no contamina y es un símbolo y patrimonio industrial de todo un territorio, por lo que es una pena el haberla tirado. Y es una, no cientos como los molinos.",0,0
1626314067726987264,2023-02-16," La demolición chimenea d la cellophan en  también fue polémica. Yo consideraría 4 aspectos a)impacto visual b)posibilidad d uso c) gastos d conservación d) retorno económico del mantenimiento explotacion  Y q conste q patrimonio industrial es niño feo del patrimonio, pero.",0,Burgos
1626313756752871424,2023-02-16,. Zorrotzako auzotarrekin partekatu ditu EH Bilduren proposamenak Euskal Erroten eraikinerako eta Punta Zorrotzarako.  Recuperar patrimonio industrial y regenerar antiguos espacios industriales en nuevas zonas de innovación tecnológica son algunas de las mismas. ,2,0
1626308191658164225,2023-02-16,Adiós a otro trocito del patrimonio industrial español. Enfin...  ,0,0
1626303224675172353,2023-02-16,  Lo que podría haber sido patrimonio industrial se destruye bajo intereses Endesa.  Foto y pose incluida NuevoPAR de    Un futuro de placas solares de la ENDESA privatizada por el  y    Originando una plusvalia de millones de euros y apenas empleos,3,Teruel
1626295128586436610,2023-02-16, Terrorismo al patrimonio industrial.  Esperemos tenga consecuencias.,0,0
1626294019931181056,2023-02-16, Y cómo hieren. Un Gobierno de Aragón que ha consentido demoler un icono de la historia moderna aragonesa y patrimonio industrial de todos los turolenses.   ,1,"andorra, patrimonio, endesa"
1626293914108891138,2023-02-16,"  Con el dinero que sacan de los molinos se podría destinar una parte a mantener le patrimonio industrial previo, dándole un nuevo uso que permita fomentar el turismo.  Esta chimenea podría haber sido un excelente mirador para turistas, además de un recuerdo del pasado.",0,0
1626282792936955904,2023-02-16,Muy interesante charla organizada por  sobre las Naves de Guala y la importancia de la protección del patrimonio industrial. A cargo de los expertos Diana Sánchez  y César Guardeño  ,14,0
1626274452718624768,2023-02-16, Un atentado al patrimonio industrial ,0,0
1626271955081916418,2023-02-16,La chimenea de  ( justo hace un año. Un símbolo de 343m derribado hoy.       ,0,"Andorra, Teruel, Aragon, PatrimonioIndustrial, canoneos3000, 35mmfilm"
1626270058916839428,2023-02-16," No es comparable, Antonio. Torres de térmicas hay  cuántas  20, 30... ya diciendo una barbaridad. A mi no me gustan, pero puedo entender que puedan considerarse  singularidad  como patrimonio industrial. Aerogeneradores hay miles, y otros muchos miles en construcción.",0,0
1626266638705217538,2023-02-16,Con   apoyando las Naves Guala y el Patrimonio Industrial de Valencia         ,9,"movimentveïnal, PatrimonioIndustrial, ValénciaVeïnal"
1626266360606081024,2023-02-16, Lo que   dijo en 2006 sobre el  sigue vigente. ,0,PatrimonioIndustrial
1626264980763836417,2023-02-16," Lo más importante es que ambas estructuras han superado por mucho, incluso, a obras del prerrománico asturiano como Santa Cristina de Lena. Sirva esto para dimensionar la importancia de la vinculación sentimental al patrimonio industrial.",0,0
1626262469055315972,2023-02-16, No vemos en qué es posible la comparación entre la conservación de cierto patrimonio industrial y la implantación de aerogeneradores parques eólicos.,0,0
1626247857157046272,2023-02-16,       Un gravísimo atentado contra el patrimonio industrial de Aragón con la colaboración del ayuntamiento de Andorra y la Dirección General de Patrimonio del Gobierno de Aragón.   ,0,0
1626244499369299968,2023-02-16,"Es ver este vídeo y que me den ganas de llorar. No sólo por se destruye el patrimonio industrial pudiendo haber alternativas culturales, simplemente tirándolo. Es que no se han dado apenas alternativas al lugar, se lo ha dejado morir.",8,0
1626243000992161793,2023-02-16,"Andorra se despide de la chimenea de su central térmica, el último símbolo de este patrimonio industrial  La voladura se ha producido este jueves, tal y como estaba anunciado, y ha generado 25.000 toneladas de residuos  ",9,0
1626240146898313217,2023-02-16, pide la DIMISIÓN de la Directora general de Patrimonio y el consejero de Cultura del  por ignorar los informes que valoran la Central de  como un patrimonio industrial importante  TRISTEZA E INDIGNACIÓN ante un desprecio más a la provincia de Teruel ,29,"TeruelExiste, Andorra"
1626238826690809862,2023-02-16, Un atentado contra el patrimonio industrial.,1,0
1626236873218854914,2023-02-16,"Adiós a un patrimonio industrial que podría haber sido un recurso para  Atentado a la historia y a la cultura. Total falta de respeto, tristeza absoluta. Sufriendo que otros se beneficien de nuestros bienes ",0,"Teruel, Renovablessiperonoasi"
1626231972761833474,2023-02-16,  Una salvajada que ha mostrado nulo respeto y valoración del patrimonio industrial. Barcelona conserva decenas de chimeneas de su pasado fabril y las tres chimeneas de la vieja térmica son un símbolo de Sant Adrià del Besòs. Nos hemos dejado colar la opción más barata para ndesa,1,0
1626227985136357383,2023-02-16,"No tengo ninguna duda de que dentro de unos años, alguien, con buen criterio, decidirá retirar el pegote que le pusieron al Puente de la Salve y dejar a la vista su estructura original, poniéndola en valor como patrimonio industrial. Es cuestión de tiempo. ",4,0
1626227675550584835,2023-02-16," O me he explicado mal o hay ganas de malinterpretar, lo que pido simplemente el mismo trato para todo el patrimonio aragonés o, parafraseando tu pregunta,  en serio importa más la estación de Canfranc que el patrimonio industrial de las comarcas turolenses ",0,0
1626227292451262465,2023-02-16,  Existe en este caso algún motivo que justifique la destrucción del patrimonio industrial  Me parece un error.,0,0
1626226887524753408,2023-02-16,"Podría hacer RT de esto cada día, porque cada día se cargan algo los gobernantes de Aragón.   Hoy ha tocado al patrimonio industrial, han derribado la torre de la central térmica de Andorra, era la segunda edificación más alta de España   ",0,0
1626220811123294216,2023-02-16,"Un nuevo atentado al patrimonio industrial y cultural,esperemos que no se repita tal agravio con las torres y chimeneas de Compostilla ll BIERZO YA hará todo lo que esté en su mano por preservar las estructuras que un día fueron parte del motor económico de este pais ",7,0
1626213760649117697,2023-02-16," En otros sitios si le han dado un uso al patrimonio industrial  inútil , cuestión de tener iniciativa.  ",0,0
1626213404502380545,2023-02-16,"Andorra se despide de la chimenea de su central térmica, el último símbolo de este patrimonio industrial ",1,0
1626211959052898306,2023-02-16,Esta tarde estaré junto a César  Charla sobre las Naves de Guala y Patrimonio Industrial. Salvem les Naus de Guatla Hablaremos sobre  su reuso y la sociedad civil en la defensa del    ,0,"PatrimonioIndustrial, Patrimonio"
1626205096206819328,2023-02-16,Se ha culminado la destrucción de patrimonio industrial aragonés y una estructura energética y de empleo clave,0,0
1626203077266087936,2023-02-16,Ésta basura no se da cuenta que aunque no la quieran hacer funcionar o lo que sea es patrimonio industrial con los cual se debería declarar bien de interés,0,0
1626202950853922816,2023-02-16, Han caido ya varias. Destrucción de patrimonio industrial.,0,0
1626199036842635265,2023-02-16,"Conoce nuestro patrimonio industrial y obra pública de Aragón a través de más de 2000 fichas de conjuntos, edificios y elementos disponibles en    ",0,0
1626199034594529281,2023-02-16,  Hoy el patrimonio industrial de Aragón está de luto. La detonación de la chimenea de la Central Térmica de  ha modificado para siempre el paisaje de    Desde el  defendemos la relevancia y valor de este patrimonio que forma parte de nuestra historia. ,1,"Andorra, Teruel"
1626198271801663488,2023-02-16, Hay sitios en los que se consideraría patrimonio industrial y se velaría por su conservación. Pero los que mandan en España son más progresistas que eso.,1,0
1626197396748226560,2023-02-16,"Tristeza absoluta en la provincia de Teruel, que sigue sufriendo el colonialismo y una falta de respeto absoluta, dinamitando su patrimonio industrial, su historia y recursos  Luto en  ",39,Andorra
1626192318909882368,2023-02-16,"Y así de fácil es cómo les da igual destruir un símbolo de la provincia y del patrimonio industrial. Quitarse un peso de encima lo llaman  Siempre hay más opciones y alternativas, y no ha sido porque no se hayan propuesto ",2,0
1626191478107041795,2023-02-16,"Hace medio siglo se luchó en distintos frentes tanto contra esa instalación como contra su localización. Hoy se derriba un icono paisajístico, patrimonio industrial, potencial recurso turístico (343m de altura, 12m de diámetro en la cima) a lo tonto. Pura estupidez. ",0,0
1626188620116754433,2023-02-16,"Querían acabar con todo, y vaya si lo hicieron.  Hoy cometieron un  brutal atentado contra nuestro patrimonio industrial.  Acabaron hasta con el símbolo de lo que fue nuestra forma de vida durante décadas. Orgullosos de nuestra sangre minera.  ",2,LesLlevaremosCarbon
1626183543142461443,2023-02-16,"Andorra se despide de la chimenea de su central térmica, el último símbolo de este patrimonio industrial. ",0,0
1626181017290649600,2023-02-16,Otro día triste para el  seguimos perdiendo patrimonio e historia,1,PatrimonioIndustrial
1626179983763820544,2023-02-16," Compañeros defensores del patrimonio Industrial y Minero de España, hoy es un día nefasto, hace unos minutos se ha derribado la chimenea de la CT de Andorra, 343 metros, la tercera más alta de España            ",7,0
1626177013844176897,2023-02-16,No solo se pierde patrimonio industrial sino también infraestructura estratégica en un momento de grave crisis energética.,7,0
1626171472262713346,2023-02-16,"      Gracias por el artículo, memoriza y recuerda verdades como puños. Lo que está ocurriendo con las voladuras del patrimonio industrial  minero no tiene nombre, es de incultura manifiesta. De   qué vamos a decir si ya los retrata en el artículo. Muy triste  ",0,0
1626168793494953987,2023-02-16," Torre   Qué torre  No sé de qué me habla, nunca hubo ahí unas torres  TERRORISTAS          ",0,"turricidio, Andorra, Teruel, Patrimonio, PatrimonioIndustrial, AquíyAhora_ATV"
1626165238620950531,2023-02-16,Hoy la chimenea de la Central Térmica Andorra será derribada. Teruel       ,1,"patrimonioindustrial, enpeligro, industrialheritage, industriekultur"
1626163724951162884,2023-02-16,Tesis doctoral Los hornos de calcinación de la minería del hierro en Bizkaia: Evolución histórica y constructiva.      ,3,"lecturaindustrial, patrimonioindustrial, industrialheritage"
1626162238334681088,2023-02-16,"Hoy en el blog, tesis doctoral y la chimenea de la Central Térmica Andorra será derribada hoy...   ",1,"patrimonioindustrial, industrialheritage, industriekultur"
1626157298459586560,2023-02-16,"Mi abuelo trabajó en la construcción de esta central. Ver como destruyen el patrimonio industrial que levantó con sus manos, y en cuyas paredes está escrita la historia de ese pueblo, no es justo.",0,0
1626156242237284354,2023-02-16,Buenos e industriales días  hoy la antigua Fábrica de Harinas de San Jaime de Vilafranca como   Aprovechando que ayer estuve haciendo un taller allí no podía dejar pasar fotografíar algo de su      ,3,"fotoindustrialdeldia, PatrimonioIndustrial, Industrialheritage, industriekultur"
1626133026332704768,2023-02-16," Dinamitan la Central de Andorra, el patrimonio industrial minero de Teruel sin plantear ni una alternativa, solo tierra quemada y a seguir lucrándose con placas y molinos   El   y el Ayto de  sin impedirlo, al servicio de   ",7,Andorra
1626118681607696385,2023-02-16,Mítica empresa   ,0,PatrimonioIndustrial
1626105430043664384,2023-02-16, Una salvajada y una vergüenza. Hay sitios donde si saben apreciar su patrimonio industrial. ,0,0
1626096516069830656,2023-02-16,"Buenos días,   Hoy  en activo, una empresa cementera del norte.     Sabéis dónde estoy             ",0,PatrimonioIndustrial
1626093883271569408,2023-02-16,       Motivadas en el quehacer por el bien de  y nuestro Patrimonio Industrial Azucarero desde  en el Consejo Popular Brasil.           ,4,"CayoCruz, Jaronú, PorCayoCruz, MejorEsPosible"
1625969279513362464,2023-02-15,PDL co Lab de  busca impactos en innovación y transformación digital Prepara nuevos proyectos Patrimonio industrial para Turismo con  y presidenta de ATAC         ,3,"Camaguey, PorCamagueyTodo"
1625923710967218201,2023-02-15,"  CONCENTRACIÓN CONTRA LA DEMOLICIÓN DE LA CHIMENEA DE LA CENTRAL DE ANDORRA Mañana jueves a las 11 h. Parking del Polígono PEAN, con el Movimiento ciudadano      Ayto de Andorra y   permiten a ENDESA dinamitar NUESTRO PATRIMONIO INDUSTRIAL ",9,TeruelExiste
1625887705312763904,2023-02-15,No os perdáis este ciclo de conferencias. La nuestra sobre patrimonio industrial con primicias    ,0,"patrimoniocultural, patrimonioindustrial, patrimonioregionmurcia"
1625884297126109186,2023-02-15,"Como opinión personal, el Patrimonio industrial histórico también debería protegerse como se hace con el Patrimonio arquitectonico de edificación civil urbana o rural, religiosa, o militar. Y más cuando es una seña de identidad de una region. Véase museo minero Utrillas y Escucha ",2,0
1625881603493793799,2023-02-15,Aquí en España el patrimonio industrial lo destruimos,2,0
1625839564714659840,2023-02-15,"Mañana a estas horas habrán derribado mucho más que una chimenea, quieren dinamitar un icono, dejarán en escombros el símbolo que supone para la Comarca  En serio   es lo mejor que se les ocurre hacer con el patrimonio industrial  Intentaremos impedirlo    ",0,0
1625828771592032256,2023-02-15,A fines del s.XIX y principios del s.XX se crearon en Madrid una gran cantidad de instituciones de beneficencia como este colegio de Santa Rita  Su sobria arquitectura neomudéjar   se salvó de la devastación del barrio durante la Guerra Civil.  ,0,"Carabanchel, patrimonioindustrial"
1625810483960852481,2023-02-15,Día en  con taller  con  y qué recuerdos de  y de toda la energía e ideas que se generaron  cc        ;) ,2,"Vilafranca, patrimonioindustrial, RuralExperimenta"
1625805143164829696,2023-02-15,Un lamentable atentado contra el patrimonio industrial con la complicidad de empresas y administraciones. Dinamitar una parte de la memoria de una comarca. Esta esbelta torre molesta pero no molestan los cientos de molinicos y placas que están destrozando los paisajes.,0,0
1625776119357100034,2023-02-15,"           Escaso patrimonio industrial hay en Soria y menos de la primera mitad del siglo XX. Las naves que hay en la manzana, y que se van a demoler, fueron descatalogadas en 2014. Son un ejemplo tempranísimo de racionalismo y art decó en  pues fueron construidas en 1934. ",1,Soria
1625762396462628864,2023-02-15,Demoler es SIEMPRE la peor solución A ver si con el  se empiezan a aplicar el cuento  ,2,PatrimonioIndustrial
1625759038473379841,2023-02-15,"   Síii, también con muchas ganas de seguir hablando de  para que se reconozca el gran valor que tiene    por la historia que tiene detrás y por el valor que le dan los mismo ciudadanos ",1,PatrimonioIndustrial
1625757895387119616,2023-02-15,"Mi  de nuevo se pone en marcha, para una 2 jornada taller sobre Patrimonio Industrial de Els Ports junto a Campus Obert UJI. Camino a Vilafranca del Cid  Castellón         ",0,"artefactoindustrial, undibujoaldia, drawing, painting, artoftheday, lavidadelautonomo, dibujo, industrialheritage"
1625757200114147328,2023-02-15,  Qué ganas de la jornada de hoy          ,1,"patrimonioindustrial, redessonamores, peuuji, ElsPorts, Ports, edpatrimonial"
1625756834001829888,2023-02-15,  Conferencia  Claves para comprender La Gerencia  de José Ángel Baños Bertolín. Hoy a las 18:30h en el Centro Cívico Antiguo Sanatorio.       ,0,"patrimonioindustrial, industrialheritage, ciudadfactoría, companytown, Sagunto"
1625753893069094912,2023-02-15,Se acerca el derribo de la chimenea de la central térmica de Andorra:  Es un atentado contra el patrimonio industrial   a través de ,0,0
1625748406357352448,2023-02-15,"Buenos días amantes del  Mi  de nuevo se pone en marcha, para una 2 jornada taller sobre Patrimonio Industrial de Els Ports junto a Campus Obert UJI. Camino a Vilafranca del Cid   ",2,"PatrimonioIndustrial, artefactoindustrial, fotoindustrialdeldia"
1625736468709736449,2023-02-15,"Estado de las obras de rehabilitación del  N 1 de  en  Ya queda menos para que, por fin, después de tantos años de lucha desde la  se rehabilite y pueda ser visitable  ",8,"HornoAlto, AltosHornosdeVizcaya, Sestao, patrimonioindustrial"
1625585680200917162,2023-02-14,"Hay ejemplos de CONSERVACIÓN y RECUPERACIÓN del patrimonio industrial con proyectos que han generado DESARROLLO EN EL TERRITORIO, impulsados por las CC.AA. o el  No es el caso de  donde tiraron las torres. Están a tiempo de DETENER LA DEMOLICIÓN de la CHIMENEA ",13,Andorra
1625554047209029634,2023-02-14,La DGA podría catalogar la chimenea de Andorra como BIC al igual que ocurre en otras CCAA que preservan y valorizan su patrimonio industrial.  Aquí para que la gente no recuerde los incumplimientos de la  transición justa  y fallidos planes de reconversión la quieren demoler.,1,0
1625543732161396754,2023-02-14,Se acerca el derribo de la chimenea de la central térmica de Andorra:  Es un atentado contra el patrimonio industrial   ,0,0
1625542141312221202,2023-02-14,"Naturaleza, nieve, montaña, patrimonio cultural, patrimonio industrial, gastronomía... Son muchas las razones por las que estamos locamente enamorados de Aller.  Feliz San Valentín         ",5,"SanValentín, alleratréveteasoñar, cultura, gastronomia, Aller, patrimonioindustrial, Asturias"
1625538337103659008,2023-02-14,"Teruel Existe cree que el derribo de la chimenea de la térmica es un  atentado contra el patrimonio industrial    Pide al Gobierno de Aragón, a Endesa y al Ayuntamiento de Andorra que salvaguarden el icono de la actividad minera  ",0,0
1625526938243633155,2023-02-14,Se acerca el derribo de la chimenea de la central térmica de Andorra:  Es un atentado contra el patrimonio industrial   vía ,0,0
1625523441578156037,2023-02-14,Se acerca el derribo de la chimenea de la central térmica de Andorra:  Es un atentado contra el patrimonio industrial . ,1,0
1625484754916081664,2023-02-14," La  el arte de las  o las máquinas que hacen arte , una de las ponencias de Sara del Hoyo en su  de     Del 19 al 28 de abril en    Presencial y online (directo diferido)      ",0,"iconografía, máquinas, Curso, PatrimonioIndustrial, UNEDCantabria"
1625478711955841024,2023-02-14,"Si continúan demoliendo el patrimonio industrial de Andorra, es un sinónimo más de que no nos tienen en cuenta. El Bajo Aragón lucha contra ello.",0,0
1625470043810066432,2023-02-14,No os podéis perder nuestras visitas  Este viernes quedan plazas libres a las 10h y 12h.   Link de inscripción            ,0,"patrimonioindustrial, industrialheritage, hornoalto, blastfurnace, nave, shed, sagunto, visitasguiadas, tourguide"
1625463733303533568,2023-02-14, Demoler la chimenea  es destruir un icono del Bajo Aragón y Teruel y PATRIMONIO INDUSTRIAL   no demuestra responsabilidad corporativa y ni compromiso   la debe proteger. Es la entidad competente  Apenas requiere mantenimiento  ,2,Andorra
1625444111300939781,2023-02-14," A ver sí sé dan cuenta, que tenemos un rico patrimonio industrial y sé le puede dar uso... A mí me encantaría que las antiguas naves de los talleres de Renfe sé transformarán en la nueva estación de Autobuses...",0,0
1625440460016590850,2023-02-14," El extraño caso de la Fábrica de Tejidos de Pilar Casanova  de Julián Sobrino, gran experto en  lo considero una eminencia y para mí es un claro referente en el estudio de este aún poco valorado patrimonio  ",1,PatrimonioIndustrial
1625435724311822342,2023-02-14,Teruel Existe lamenta el anuncio de Endesa de la demolición de la chimenea de la Central Térmica de Andorra el próximo jueves 16 de febrero y considera que dinamitarla supone un nuevo atentado contra el patrimonio industrial. ,0,0
1625435493251919872,2023-02-14,Charla de    Real Fábrica de loza y porcelana del Conde de Aranda de lAlcora: un pasado de total actualidad          ,2,"HispaniaNostraContigoEnCasa, PatrimonioIndustrial, Industrialheritage, Industriekultur"
1625434569565503490,2023-02-14,"Otro claro y manifiesto apoyo más en defensa de las naves de la calle Guala. Artículo de opinión del profesor de la Universidad de Sevilla y experto en patrimonio industrial, Julián Sobrino Simal.",3,0
1625433739667943424,2023-02-14,"Hoy en el blog, charla sobre la Real Fábrica de l Alcora, nueva guía del Museo del Ferrocarril y artículo de opinión sobre Fábrica de Tejidos de Pilar Casanova   ",0,"PatrimonioIndustrial, IndustrialHeritage, IndustrieKultur"
